CustomerID,TotalSpent,NumOrders,AvgOrderValue
12615,2291.19,4,21.820857142857143
13527,2287.51,7,10.257892376681616
17696,2285.71,8,19.875739130434784
12684,2283.63,7,21.748857142857144
16782,2279.9,13,11.999473684210527
13317,2273.68,6,18.336129032258064
17768,2273.18,3,21.64933333333333
14466,2272.4,7,31.561111111111114
13700,2265.12,10,11.498071065989848
16057,2263.12,7,18.703471074380165
16209,2262.62,5,49.18739130434783
14432,2255.5099999999998,6,5.904476439790575
16293,2248.99,10,19.05923728813559
17442,2248.56,6,16.656
15235,2247.51,12,15.716853146853149
16771,2246.81,5,8.811019607843138
15665,2242.0099999999998,2,19.327672413793103
14211,2241.1,9,20.009821428571428
16743,2238.09,7,11.717748691099477
14560,2237.77,22,30.240135135135134
14700,2235.3,3,19.437391304347827
16076,2234.73,10,17.323488372093024
15834,2233.75,4,8.182234432234432
18242,2232.49,4,28.621666666666663
14226,2232.19,5,33.31626865671642
14825,2226.91,12,18.404214876033056
17591,2225.97,7,13.4094578313253
12783,2225.91,6,26.49892857142857
13365,2225.37,2,17.385703125
15722,2222.56,5,32.21101449275362
15811,2218.62,6,16.681353383458646
12876,2218.02,2,26.09435294117647
12653,2209.85,2,51.391860465116274
13862,2209.36,8,15.894676258992806
15797,2207.4,4,275.925
15179,2206.95,5,23.73064516129032
13831,2202.99,6,29.77013513513513
17406,2200.42,3,19.47274336283186
15123,2199.31,2,20.748207547169812
16628,2188.05,5,18.701282051282053
15394,2183.54,4,25.68870588235294
14341,2182.28,8,16.916899224806205
12856,2179.93,6,6.942452229299363
12909,2178.67,5,23.941428571428574
12501,2169.39,1,14.559664429530201
12633,2163.98,4,21.425544554455445
13755,2161.35,9,6.319736842105263
12935,2160.7,7,16.749612403100773
16456,2158.37,5,19.444774774774775
14407,2157.73,6,29.557945205479452
16379,2157.4,4,19.975925925925928
13224,2155.95,2,19.9625
16966,2154.9700000000003,7,76.9632142857143
17272,2148.63,4,18.847631578947368
14828,2139.76,3,125.86823529411765
12560,2134.0099999999998,3,20.32390476190476
17400,2129.96,5,9.99981220657277
13517,2128.42,3,15.09517730496454
14360,2128.23,4,18.035847457627117
16407,2126.93,10,12.365872093023254
14640,2125.08,6,20.047924528301888
15058,2124.99,11,7.699239130434782
13632,2121.27,5,14.529246575342466
18061,2119.41,10,46.0741304347826
18008,2116.19,9,70.53966666666666
14691,2114.33,5,29.779295774647885
13265,2107.66,5,23.1610989010989
18173,2106.84,4,67.9625806451613
18093,2106.52,4,58.51444444444444
14461,2103.06,3,11.683666666666666
14515,2102.09,6,20.812772277227726
17861,2100.8,8,9.463063063063064
15815,2100.6,5,42.86938775510204
13126,2099.64,8,14.997428571428571
12610,2099.54,5,19.80698113207547
16875,2095.53,5,18.710089285714286
17191,2095.13,7,8.840210970464135
18283,2094.88,16,2.771005291005291
14306,2093.32,2,63.4339393939394
17490,2092.32,7,27.530526315789476
13571,2092.32,12,6.1358357771261005
13297,2089.85,4,35.421186440677964
18044,2088.6,10,16.445669291338582
14810,2087.88,11,8.187764705882353
16954,2085.08,9,38.61259259259259
18231,2083.27,5,16.800564516129032
14696,2078.95,7,15.991923076923076
14209,2073.43,6,23.83252873563218
18241,2073.09,17,19.933557692307694
18219,2069.77,10,18.155877192982455
14482,2068.15,6,14.362152777777778
12948,2064.95,7,17.801293103448273
12928,2062.7,5,24.55595238095238
16281,2062.06,1,121.29764705882353
14409,2059.45,6,38.13796296296296
12518,2056.89,5,16.58782258064516
17667,2055.5099999999998,5,17.719913793103448
14188,2054.36,6,31.605538461538462
16150,2053.02,5,17.547179487179488
17086,2050.08,6,21.355
17612,2048.45,6,15.173703703703703
14232,2048.07,5,17.80930434782609
17625,2047.0,4,6.498412698412698
13495,2044.87,5,42.60145833333333
17597,2044.3700000000001,1,37.17036363636364
17090,2043.95,7,32.4436507936508
13450,2043.72,6,28.784788732394368
14001,2043.08,3,52.38666666666666
12585,2040.1,2,23.44942528735632
13593,2037.08,5,15.9146875
18069,2036.67,5,4.333340425531915
17846,2033.1,1,2033.1
13630,2031.78,7,28.61661971830986
16409,2028.88,5,8.745172413793103
17337,2027.8700000000001,4,3.7345672191528547
16358,2027.5,4,18.60091743119266
14544,2024.45,2,17.758333333333333
15341,2020.52,1,118.85411764705883
14506,2012.17,5,6.367626582278481
15531,2007.44,2,8.804561403508773
15372,2007.4,1,74.34814814814816
16098,2005.6299999999999,7,29.934776119402983
14730,2005.06,8,4.0021157684630735
14217,2004.98,17,20.0498
14462,2004.02,11,8.350083333333334
17082,2003.85,2,24.738888888888887
16754,2002.4,1,1001.2
15493,2001.8,5,6.74006734006734
18188,2001.04,3,28.183661971830986
13305,2000.86,10,24.701975308641973
16698,1998.0,2,399.6
17827,1995.46,5,9.070272727272727
18204,1993.7,3,9.9685
17679,1992.1100000000001,2,66.40366666666667
17088,1991.01,4,17.313130434782607
13246,1987.3,6,14.094326241134752
13590,1981.92,6,22.780689655172413
13725,1980.56,8,19.043846153846154
17422,1979.37,6,16.917692307692306
16341,1971.87,4,25.6087012987013
17997,1970.67,8,11.871506024096385
12674,1970.6,4,23.742168674698792
17790,1965.55,14,10.345
17218,1960.72,10,7.155912408759124
15351,1960.11,7,8.711599999999999
14498,1957.32,5,10.141554404145078
12853,1957.1,6,25.09102564102564
17554,1952.45,5,22.18693181818182
14533,1949.72,7,31.44709677419355
14653,1947.55,7,8.217510548523206
15814,1945.33,4,27.018472222222222
15518,1942.45,8,9.076869158878505
14418,1937.25,3,15.622983870967742
14472,1936.84,8,6.892669039145908
15864,1936.32,6,96.816
15157,1936.07,3,15.48856
12528,1933.48,6,21.01608695652174
14655,1932.23,4,39.43326530612245
14978,1931.42,5,8.941759259259259
16983,1931.25,7,13.048986486486486
13094,1927.32,12,80.30499999999999
16942,1920.5900000000001,9,6.834839857651246
15021,1914.82,9,4.056822033898305
17368,1912.67,8,17.231261261261263
14285,1910.01,4,70.74111111111111
16426,1908.25,10,5.129704301075269
17228,1906.09,8,9.16389423076923
14210,1905.84,6,18.68470588235294
15819,1905.45,4,15.491463414634147
14250,1904.05,3,17.153603603603603
12762,1898.52,2,27.51478260869565
17463,1896.41,5,8.820511627906978
17870,1894.35,12,6.7897849462365585
14934,1890.94,2,21.734942528735633
12371,1887.96,2,29.96761904761905
15641,1887.2,4,15.858823529411765
16170,1885.05,6,15.0804
13890,1883.81,10,17.125545454545453
16128,1880.22,5,21.126067415730336
17738,1879.05,4,19.371649484536082
15367,1877.59,4,19.764105263157894
17293,1875.1100000000001,9,13.889703703703704
16986,1873.2,2,624.4
13982,1871.81,4,16.863153153153153
16474,1871.5,7,5.198611111111111
17469,1870.97,5,21.261022727272728
16841,1869.82,6,16.119137931034484
14524,1867.68,9,9.20039408866995
17787,1865.19,4,13.919328358208956
16201,1863.47,4,16.78801801801802
14887,1862.0,1,310.3333333333333
12423,1859.31,8,14.87448
17873,1859.1599999999999,5,42.25363636363636
14305,1858.96,3,17.70438095238095
12963,1856.6299999999999,8,19.543473684210525
16979,1852.0,6,20.808988764044944
13421,1851.08,2,17.798846153846153
12383,1850.56,5,18.69252525252525
12381,1845.31,5,21.21045977011494
17519,1844.02,6,22.488048780487805
18180,1843.75,6,15.493697478991596
12950,1843.0,3,80.1304347826087
17015,1842.56,3,8.491059907834101
16102,1842.1399999999999,3,32.318245614035085
16455,1841.18,7,18.59777777777778
14113,1840.42,4,54.13
14216,1839.3,4,31.17457627118644
13924,1838.85,6,15.716666666666665
14459,1837.92,1,49.67351351351351
18287,1837.28,3,26.24685714285714
13650,1836.34,6,19.128541666666667
15827,1836.09,14,15.966
13048,1835.91,4,13.499338235294118
14665,1835.7,5,20.39666666666667
16152,1829.04,1,63.070344827586204
15203,1827.8,6,12.871830985915492
18122,1826.21,6,5.0170604395604395
17702,1824.37,4,24.653648648648648
16153,1824.23,5,20.496966292134832
17705,1823.52,9,17.70407766990291
16169,1822.97,4,21.44670588235294
17828,1820.09,4,27.1655223880597
17629,1814.12,8,14.748943089430893
15260,1810.77,7,23.516493506493507
13481,1804.56,5,16.55559633027523
17663,1802.91,7,20.96406976744186
15812,1801.14,5,43.930243902439024
16249,1800.07,5,26.08797101449275
13562,1799.3300000000002,3,21.943048780487807
13196,1797.78,4,16.343454545454545
17750,1797.57,9,9.313834196891191
17648,1797.5,4,19.752747252747252
12348,1797.24,4,57.97548387096774
18235,1796.48,3,17.273846153846154
13134,1793.58,4,18.301836734693875
18179,1793.17,6,19.924111111111113
13510,1791.56,4,15.578782608695652
16719,1790.42,7,8.907562189054726
12523,1789.77,11,16.884622641509434
14215,1789.72,6,16.57148148148148
14621,1788.36,5,19.438695652173912
13875,1786.79,5,17.180673076923078
14608,1785.15,4,89.25750000000001
14935,1784.71,1,178.471
15050,1782.09,3,22.84730769230769
16380,1780.59,1,55.6434375
15220,1778.96,6,15.204786324786324
17092,1777.78,4,14.22224
12645,1775.18,4,24.31753424657534
17754,1772.26,5,19.26369565217391
15594,1771.78,5,17.201747572815535
15473,1771.2,7,161.01818181818183
17813,1770.88,5,4.773261455525606
14387,1770.56,3,12.646857142857142
16681,1770.34,6,40.235
13456,1766.72,6,28.043174603174602
15950,1765.51,4,18.015408163265306
16751,1764.72,1,70.5888
12424,1760.96,2,58.69866666666667
12823,1759.5,5,351.9
12349,1757.55,1,24.076027397260273
15241,1756.44,8,15.967636363636364
16359,1750.92,9,26.52909090909091
13564,1749.02,3,21.07253012048193
13808,1747.66,5,22.995526315789476
15067,1744.76,3,21.277560975609756
13157,1741.22,4,20.014022988505747
14595,1740.6,6,17.06470588235294
17930,1740.48,5,44.62769230769231
17353,1740.0,2,217.5
17457,1737.7,5,91.4578947368421
14673,1736.4,5,23.464864864864865
17043,1735.18,4,17.01156862745098
16791,1721.78,7,5.3805625
17451,1721.3999999999999,7,17.214
14834,1720.3,6,25.676119402985073
15267,1717.36,5,156.12363636363636
17162,1715.46,10,16.494807692307692
13763,1714.96,1,114.33066666666667
17147,1714.59,4,21.167777777777776
14441,1712.8899999999999,4,33.58607843137255
12405,1710.3899999999999,1,31.673888888888886
15947,1708.24,1,58.9048275862069
12407,1708.12,5,22.18337662337662
16902,1706.88,1,38.79272727272728
15240,1706.57,5,21.879102564102563
16398,1705.8,2,20.802439024390242
17282,1703.41,3,18.121382978723407
12843,1702.26,8,16.526796116504855
16007,1701.94,4,4.420623376623377
13184,1701.29,10,9.39939226519337
17193,1699.3,7,53.103125
13824,1698.94,5,36.93347826086956
16775,1695.66,11,10.732025316455697
12764,1693.88,1,37.64177777777778
14245,1693.45,2,15.680092592592594
15549,1693.26,3,14.724
16813,1692.98,10,3.7705567928730512
16671,1692.27,3,282.045
15380,1690.26,5,46.95166666666667
17152,1689.5,3,120.67857142857143
12635,1689.18,2,16.724554455445546
13162,1688.29,4,21.370759493670885
13577,1687.6000000000001,4,20.33253012048193
16638,1680.72,10,17.88
13647,1678.1200000000001,4,21.2420253164557
13149,1676.06,4,19.48906976744186
17656,1674.69,5,20.423048780487804
16115,1667.97,8,5.873133802816901
12912,1662.3,5,69.2625
12530,1662.28,4,25.186060606060607
13012,1661.84,8,18.672359550561797
15214,1661.44,8,15.104000000000001
15024,1661.33,10,10.718258064516128
15332,1661.06,4,47.45885714285714
12967,1660.9,2,87.41578947368421
14045,1659.75,4,276.625
15953,1659.3799999999999,8,16.932448979591836
15826,1654.31,3,24.328088235294118
14573,1653.42,9,7.035829787234043
17284,1652.58,6,5.659520547945205
16711,1651.03,5,75.04681818181818
14837,1649.5,4,15.273148148148149
13750,1647.26,5,68.63583333333334
12657,1643.18,4,34.961276595744685
15002,1641.76,4,14.276173913043479
13627,1638.47,5,17.80945652173913
12398,1635.6599999999999,1,19.24305882352941
15122,1633.78,3,19.924146341463413
14164,1631.77,2,56.26793103448276
17673,1629.12,6,7.176740088105727
12377,1628.12,2,21.144415584415583
16515,1627.13,5,14.399380530973453
14759,1625.97,3,15.940882352941177
16987,1625.05,7,12.597286821705426
13425,1624.21,3,20.823205128205128
15172,1624.05,5,14.764090909090909
14937,1621.88,3,47.70235294117647
17101,1621.73,4,38.61261904761905
14178,1620.93,7,4.9569724770642205
16801,1619.73,4,21.312236842105264
18161,1618.69,5,20.233625
14336,1614.91,4,17.943444444444445
16992,1614.31,5,17.358172043010754
15791,1612.69,2,21.502533333333336
14312,1611.59,6,18.524022988505745
13614,1610.46,4,8.01223880597015
14918,1610.15,2,35.781111111111116
12868,1607.06,6,15.019252336448597
16817,1604.75,9,18.65988372093023
12947,1603.99,6,16.535979381443298
16466,1603.46,7,10.834189189189189
14719,1602.1299999999999,5,6.760042194092827
14587,1601.14,9,4.180522193211488
15660,1600.86,9,17.787333333333333
16496,1599.52,3,16.837052631578945
13850,1595.48,1,17.155698924731183
17837,1593.38,8,9.42828402366864
16332,1593.2,7,10.413071895424837
16676,1592.12,4,17.888988764044942
14970,1592.06,4,46.825294117647054
15611,1591.45,13,37.01046511627907
18178,1590.81,4,16.400103092783503
14442,1589.82,2,25.235238095238095
12393,1582.6,4,24.728125
15532,1580.93,4,6.1755078125
12607,1579.51,1,15.63871287128713
13814,1579.12,2,27.703859649122805
16889,1578.67,3,11.693851851851852
13186,1575.89,3,19.947974683544306
13634,1575.16,5,8.378510638297874
13659,1573.2,2,15.126923076923077
17671,1572.71,4,29.67377358490566
16283,1570.81,5,9.462710843373493
12865,1568.23,2,16.507684210526318
15906,1567.69,7,10.451266666666667
15111,1567.48,3,18.660476190476192
17085,1566.65,5,8.377807486631017
17204,1564.56,4,27.448421052631577
18239,1561.61,5,17.745568181818182
14038,1560.38,3,16.960652173913044
16394,1555.34,5,18.73903614457831
13313,1555.32,5,19.939999999999998
16369,1553.66,3,13.166610169491527
15620,1553.18,3,15.5318
15117,1551.78,5,19.64278481012658
13320,1548.7,4,14.610377358490567
14229,1547.2,3,38.68
14704,1546.91,9,3.7274939759036148
16790,1545.6200000000001,6,16.61956989247312
13397,1544.13,5,40.635000000000005
15701,1542.14,4,6.506919831223629
12818,1542.08,1,110.14857142857143
16365,1540.42,9,30.2043137254902
17159,1538.88,3,15.236435643564358
13849,1537.95,2,15.227227722772279
12877,1535.77,12,9.972532467532467
15392,1535.53,4,18.280119047619046
15625,1534.26,4,23.9728125
13107,1531.6200000000001,4,26.407241379310346
12759,1531.44,3,16.12042105263158
14321,1530.75,5,12.445121951219512
14567,1530.36,2,46.374545454545455
15916,1528.09,8,9.858645161290323
16244,1522.75,2,16.733516483516482
16434,1522.25,7,13.965596330275229
16066,1521.8700000000001,5,14.92029411764706
13764,1521.76,3,7.3161538461538465
13213,1520.58,5,16.895333333333333
16880,1519.08,7,8.534157303370787
14267,1516.24,3,27.568
13791,1516.0,2,137.8181818181818
16748,1515.9,5,21.969565217391306
16053,1511.95,2,17.999404761904763
16910,1510.06,8,2.7606215722120657
16279,1509.58,3,14.10822429906542
16016,1508.76,8,6.420255319148936
15265,1506.1200000000001,2,18.36731707317073
12937,1504.27,4,12.535583333333333
15530,1502.35,4,13.910648148148148
16762,1501.3799999999999,3,16.86943820224719
13810,1499.01,3,42.828857142857146
17571,1498.51,4,5.0117391304347825
14414,1496.98,7,15.432783505154639
16755,1496.83,3,8.804882352941176
17002,1493.73,3,30.484285714285715
15057,1489.5,2,59.58
13110,1488.67,7,10.266689655172414
13692,1488.32,3,28.081509433962264
14963,1487.8,5,7.514141414141414
17553,1487.6,1,743.8
16395,1486.8999999999999,5,7.0804761904761895
14878,1485.54,9,11.980161290322581
14758,1484.06,4,20.90225352112676
18016,1483.56,5,12.061463414634146
15427,1483.14,3,4.84686274509804
17590,1479.22,3,7.359303482587065
14403,1475.81,4,73.7905
15983,1475.02,4,13.053274336283186
12826,1474.72,7,16.205714285714286
14404,1474.32,6,14.31378640776699
14246,1474.06,3,19.654133333333334
15128,1471.0,4,14.42156862745098
16348,1469.45,7,6.252978723404255
14875,1465.32,2,31.17702127659574
12882,1463.04,2,112.54153846153847
14233,1462.72,4,41.792
14541,1461.65,8,13.168018018018019
17063,1461.14,7,18.732564102564105
16059,1459.86,6,8.110333333333333
16996,1456.96,6,39.3772972972973
13309,1456.79,5,13.614859813084111
13477,1454.58,6,18.41240506329114
15987,1451.28,7,10.366285714285715
14740,1448.21,3,16.272022471910113
15426,1447.39,5,4.956815068493151
14591,1447.14,4,7.345888324873097
17073,1446.09,4,8.310862068965516
13717,1445.01,6,14.166764705882352
13461,1445.0,3,53.51851851851852
17175,1443.69,4,22.915714285714287
15478,1441.42,2,31.33521739130435
15858,1438.85,5,7.533246073298429
14071,1438.82,8,4.440802469135802
13159,1437.85,4,11.883057851239668
14566,1432.0,1,358.0
16503,1431.93,4,17.046785714285715
13475,1431.78,4,16.648604651162792
16103,1429.64,6,29.784166666666668
16271,1429.24,5,10.746165413533834
14035,1428.02,5,21.636666666666667
15681,1426.16,5,26.90867924528302
15106,1422.52,5,14.2252
16463,1422.4,4,17.346341463414635
16571,1421.69,3,16.34126436781609
14019,1421.61,3,21.539545454545454
14901,1421.29,9,14.805104166666666
14443,1420.2,4,15.270967741935484
17288,1419.73,7,9.998098591549295
16173,1418.32,6,16.884761904761906
15444,1418.26,2,6.476073059360731
17856,1418.03,4,94.53533333333333
18116,1418.03,8,3.7514021164021165
14649,1417.29,4,7.122060301507537
14748,1415.75,5,15.907303370786517
16012,1415.29,3,15.05627659574468
16245,1413.66,3,15.707333333333334
17004,1412.94,2,32.11227272727273
15237,1412.32,4,14.265858585858584
15596,1406.59,5,18.267402597402597
17083,1405.78,3,27.034230769230767
15563,1400.44,4,12.393274336283186
14741,1400.34,6,23.73457627118644
18202,1396.99,3,20.543970588235293
13995,1393.69,5,16.205697674418605
17354,1393.06,1,87.06625
15810,1391.98,4,15.640224719101123
15051,1391.61,3,9.731538461538461
13414,1390.5,3,57.9375
13516,1389.41,3,31.5775
15898,1388.88,5,16.149767441860465
16539,1388.81,4,30.862444444444442
15453,1388.37,7,4.854440559440559
15134,1387.99,8,19.013561643835615
12952,1387.79,4,17.566962025316457
17676,1387.68,6,17.790769230769232
12775,1386.04,5,21.00060606060606
13308,1385.51,3,25.657592592592593
18167,1384.86,3,37.42864864864865
17311,1384.85,2,25.179090909090906
13572,1384.25,1,41.946969696969695
14507,1383.18,6,14.408125
14116,1382.74,5,19.204722222222223
16389,1382.07,4,40.64911764705882
16726,1382.02,5,7.470378378378379
17621,1379.9,3,53.073076923076925
12886,1378.4,2,16.809756097560978
15569,1375.71,5,44.377741935483876
16669,1374.87,3,8.5929375
14434,1372.8,6,114.39999999999999
15095,1370.6,4,29.161702127659574
13813,1366.86,4,19.809565217391302
14897,1366.38,4,24.84327272727273
13396,1360.99,2,31.65093023255814
14102,1360.28,5,17.21873417721519
15411,1358.88,4,13.726060606060607
13232,1357.6,7,6.558454106280193
17054,1356.33,5,16.34132530120482
14064,1353.74,5,16.92175
14859,1353.74,4,23.340344827586208
15116,1352.75,4,30.06111111111111
16079,1352.0,3,64.38095238095238
16493,1351.6299999999999,4,24.136249999999997
12770,1351.45,1,112.62083333333334
12646,1346.97,2,29.932666666666666
14154,1345.62,2,25.87730769230769
15398,1345.53,2,18.43191780821918
12463,1344.78,4,16.202168674698793
17372,1342.68,8,5.30703557312253
16317,1341.65,3,19.444202898550724
13743,1341.6,7,32.72195121951219
18177,1341.42,6,18.127297297297297
16045,1340.7,4,16.15301204819277
13501,1340.32,1,25.775384615384613
15734,1339.45,2,51.517307692307696
12620,1339.41,3,14.558804347826088
15059,1337.72,9,5.644388185654009
16110,1337.48,3,3.77819209039548
12919,1335.19,6,26.7038
15680,1333.68,3,17.09846153846154
17932,1331.57,3,14.795222222222222
12676,1331.3899999999999,6,29.586444444444442
16295,1328.55,4,16.817088607594936
15146,1327.16,2,14.584175824175825
17633,1324.84,4,18.92628571428571
12854,1324.5,3,12.040909090909091
17095,1324.16,3,17.894054054054056
16370,1320.56,4,5.791929824561404
14794,1319.91,7,16.498875
13168,1319.19,4,10.070152671755725
16083,1317.62,2,42.50387096774193
12526,1316.66,3,18.54450704225352
14921,1316.07,2,16.872692307692308
12576,1315.83,5,14.952613636363635
14511,1314.81,5,19.33544117647059
16464,1314.68,3,5.570677966101695
14973,1314.45,3,41.0765625
14738,1314.45,7,24.34166666666667
16040,1313.55,3,20.20846153846154
12364,1313.1,4,15.448235294117646
12516,1312.06,2,50.46384615384615
14856,1311.38,3,19.86939393939394
14477,1309.6,4,130.95999999999998
16120,1309.14,4,43.638000000000005
14047,1308.61,5,40.8940625
13328,1308.48,1,76.96941176470588
14297,1305.33,4,21.053709677419352
12507,1304.81,3,62.13380952380952
16744,1304.76,7,5.391570247933884
17919,1304.04,1,56.697391304347825
15813,1303.9099999999999,2,32.59775
14898,1303.52,6,11.237241379310344
15108,1300.25,4,21.670833333333334
15494,1299.23,2,10.39384
12488,1298.66,3,23.612000000000002
12372,1298.04,3,24.962307692307693
15602,1297.87,9,28.214565217391304
17961,1296.44,39,5.206586345381527
16929,1295.39,7,16.823246753246753
16224,1295.3,4,13.492708333333333
15621,1293.03,4,80.814375
16101,1290.7,1,16.982894736842105
15171,1289.5,1,257.9
15136,1286.7,4,18.92205882352941
16949,1286.27,6,21.437833333333334
17350,1286.07,4,18.113661971830986
17802,1285.04,3,9.178857142857142
16899,1281.56,6,10.25248
13878,1281.53,1,35.598055555555554
13538,1280.85,7,51.233999999999995
16951,1277.75,3,14.857558139534884
16692,1276.0,2,425.3333333333333
17019,1272.61,4,5.4385042735042735
12394,1272.48,2,47.12888888888889
12630,1270.88,2,19.8575
14669,1269.99,3,7.470529411764706
13492,1269.84,3,25.3968
13431,1269.1,2,27.589130434782607
14916,1268.98,4,16.48025974025974
15199,1268.7,4,97.5923076923077
16660,1267.65,4,79.228125
17037,1267.32,1,16.8976
17158,1266.97,3,18.91
14105,1266.23,1,17.111216216216217
13989,1266.08,2,30.88
16842,1264.19,3,20.066507936507936
15497,1262.2,2,84.14666666666668
15009,1261.78,3,6.932857142857142
16688,1260.8600000000001,4,20.33645161290323
17388,1259.56,4,83.97066666666666
17412,1258.06,7,19.061515151515152
13151,1257.87,1,16.99824324324324
14931,1257.68,5,30.675121951219513
16639,1257.51,3,25.150199999999998
17481,1255.59,4,15.312073170731706
13848,1255.0,3,251.0
17262,1253.3600000000001,5,104.44666666666667
14698,1250.76,5,5.9559999999999995
14383,1247.69,3,21.14728813559322
12689,1247.61,2,17.327916666666667
13029,1247.5,3,124.75
15004,1246.32,1,7.888101265822784
12494,1246.1,7,16.18311688311688
13860,1245.9,5,16.39342105263158
14428,1244.83,5,8.644652777777777
16531,1244.59,7,16.163506493506492
17584,1242.3,2,35.494285714285716
17588,1240.2,3,53.92173913043479
17731,1240.11,4,18.509104477611938
12985,1239.38,2,16.30763157894737
13476,1238.47,2,21.352931034482758
14893,1237.85,2,16.956849315068492
13931,1237.53,2,21.336724137931036
15201,1236.54,5,17.92086956521739
14684,1236.28,5,2.9365320665083137
15376,1233.36,3,10.54153846153846
15910,1232.18,8,4.614906367041199
18080,1231.5,2,615.75
18171,1231.31,5,22.802037037037035
14913,1227.43,4,14.108390804597702
12997,1226.8899999999999,4,20.794745762711862
12412,1226.8799999999999,3,20.1127868852459
17774,1225.41,4,7.855192307692308
15841,1224.06,4,26.043829787234042
13208,1223.9,6,8.214093959731544
16794,1222.71,10,4.290210526315789
14745,1220.26,5,17.684927536231886
15227,1219.4,5,21.024137931034485
13491,1215.82,10,14.137441860465115
17410,1214.72,5,18.98
13055,1214.41,3,15.979078947368421
18263,1213.16,3,19.887868852459018
13918,1212.84,2,40.428
16653,1212.66,2,17.574782608695653
12464,1212.05,8,41.79482758620689
17653,1207.56,4,27.44454545454545
15737,1205.12,8,16.737777777777776
16800,1201.49,1,7.326158536585366
13158,1201.06,4,15.203291139240505
17320,1200.62,3,16.44684931506849
17800,1199.01,9,11.528942307692308
15605,1198.23,5,17.88402985074627
13118,1197.81,5,15.162151898734177
13211,1197.42,3,21.3825
16042,1197.27,5,16.862957746478873
17867,1197.1,6,15.153164556962023
14487,1196.33,6,8.307847222222222
17720,1195.94,4,23.9188
17526,1195.9,4,62.9421052631579
15145,1194.73,4,17.83179104477612
12611,1193.32,1,18.35876923076923
13882,1191.13,5,18.325076923076924
12462,1189.59,2,19.186935483870965
16612,1187.66,4,17.994848484848486
15630,1186.35,2,19.772499999999997
13752,1186.28,6,15.608947368421052
17058,1179.89,3,19.030483870967743
16950,1178.56,3,28.06095238095238
12885,1175.22,3,16.552394366197184
12640,1174.58,3,22.16188679245283
15306,1174.35,3,20.247413793103448
14857,1173.12,2,19.552
13611,1171.8,3,15.835135135135134
18168,1169.94,6,8.93083969465649
12358,1168.06,2,61.47684210526315
13500,1166.77,3,17.950307692307693
14737,1164.55,3,68.50294117647059
14261,1163.45,2,22.37403846153846
14447,1163.23,5,16.617571428571427
16714,1161.53,3,12.489569892473117
12546,1161.5,2,16.833333333333332
15088,1160.07,2,20.352105263157895
17348,1159.52,5,5.393116279069767
13499,1159.11,5,27.59785714285714
16184,1158.79,6,25.750888888888888
14723,1158.3,6,4.1665467625899275
13744,1156.36,2,16.060555555555553
16637,1154.47,4,16.73144927536232
16062,1153.62,4,18.0253125
12710,1149.02,3,14.922337662337663
17505,1145.84,2,22.035384615384615
16766,1145.6,2,33.69411764705882
12769,1143.6,1,35.7375
17770,1143.27,5,30.086052631578948
18125,1142.99,4,5.831581632653061
15985,1142.42,2,30.876216216216218
16270,1141.24,1,21.134074074074075
13330,1140.93,3,21.526981132075473
13819,1140.35,3,31.676388888888887
16172,1140.21,5,16.524782608695652
17135,1139.73,7,21.917884615384615
17500,1138.0,3,227.6
17302,1135.63,5,14.375063291139242
17242,1135.04,2,28.375999999999998
15489,1134.28,3,22.6856
16989,1133.25,6,94.4375
17585,1133.07,4,5.294719626168224
13282,1132.1399999999999,3,30.598378378378374
13772,1132.13,3,6.396214689265538
13310,1132.03,3,15.722638888888888
13610,1131.88,7,5.008318584070797
15500,1131.56,4,16.640588235294118
13447,1129.1399999999999,3,19.137966101694914
14824,1127.71,4,38.88655172413793
12609,1126.85,3,18.78083333333333
14708,1126.3700000000001,3,40.227500000000006
17470,1125.07,5,14.423974358974359
14129,1123.86,5,21.612692307692306
15436,1122.53,3,3.4119452887537993
13486,1122.41,3,16.2668115942029
17562,1122.38,7,17.81555555555556
16807,1121.59,3,16.740149253731342
16086,1121.39,5,28.753589743589746
15730,1120.88,3,16.01257142857143
17894,1119.81,8,5.802124352331606
14276,1119.74,3,17.4959375
13064,1119.49,4,16.22449275362319
12842,1118.99,2,32.9114705882353
15716,1118.81,4,9.481440677966102
17788,1117.9,2,223.58
13591,1117.13,3,19.26086206896552
14971,1116.57,3,6.9785625
16350,1116.47,4,19.58719298245614
12679,1113.02,4,23.187916666666666
17609,1112.22,5,4.692911392405064
16049,1111.79,3,3.563429487179487
14161,1110.52,3,10.282592592592593
14817,1110.34,2,17.624444444444443
15069,1109.53,1,15.850428571428571
12399,1108.65,4,18.790677966101697
15933,1107.46,3,14.965675675675676
16833,1106.53,4,23.5431914893617
12857,1106.4,2,24.05217391304348
14410,1105.07,9,5.725751295336787
14948,1101.97,6,17.491587301587302
17047,1100.9,3,16.93692307692308
14744,1099.98,7,42.30692307692308
15978,1098.78,1,22.42408163265306
13104,1098.48,6,54.924
17966,1098.43,5,16.15338235294118
16225,1096.32,5,8.181492537313432
16533,1095.56,3,6.189604519774011
13652,1095.08,3,17.38222222222222
15745,1094.59,4,17.654677419354837
15608,1093.68,4,18.228
13521,1093.65,3,2.508371559633028
18189,1090.24,2,16.032941176470587
13853,1090.1399999999999,1,47.39739130434782
12534,1089.18,1,17.28857142857143
15763,1086.92,2,17.818360655737706
13467,1083.71,2,10.946565656565657
17041,1081.57,3,15.450999999999999
